addressLine1	bathrooms	bedrooms	city	county	createdDate	daysOnMarket	formattedAddress	id	lastSeen	latitude	listedDate	longitude	lotSize	price	propertyType	rawAddress	removedDate	squareFootage	state	status	yearBuilt	zipCode
205 E 28th St	1	3	Houston	Harris County	2022-08-05T14:00:00.252Z	86	205 E 28th St, Houston, TX 77008	205-E-28th-St,-Houston,-TX-77008	2022-10-23T14:56:00.517Z	29.812445	2022-07-30T08:42:29.000Z	-95.397178	5998	475000	Single Family	205 E 28th St, Houston, TX 77008		1476	TX	Active	1948	77008
3020 Live Oak St			Houston	Harris County	2022-05-11T13:06:57.456Z	85	3020 Live Oak St, Houston, TX 77004	3020-Live-Oak-St,-Houston,-TX-77004	2022-10-23T14:56:00.514Z	29.734238	2022-07-30T16:59:27.000Z	-95.36293	3350	198000	Land	3020 Live Oak St, Houston, TX 77004			TX	Active		77004
10711 Woodedge Dr	1.5	2	Houston	Harris County	2022-08-05T13:55:33.794Z	86	10711 Woodedge Dr, Houston, TX 77070	10711-Woodedge-Dr,-Houston,-TX-77070	2022-10-23T14:56:00.514Z	29.943772	2022-07-30T13:59:03.000Z	-95.580519	64120	699000	Single Family	10711 Woodedge Dr, Houston, TX 77070		2509	TX	Active	2006	77070
5218 Southlea St	1	3	Houston	Harris County	2022-08-05T13:55:33.779Z	85	5218 Southlea St, Houston, TX 77033	5218-Southlea-St,-Houston,-TX-77033	2022-10-23T14:56:00.513Z	29.683676	2022-07-30T18:45:18.000Z	-95.341569	6251	214900	Single Family	5218 Southlea St, Houston, TX 77033		1008	TX	Active	1955	77033
11010 Sageyork Dr	2	4	Houston	Harris County	2022-08-05T13:55:33.771Z	85	11010 Sageyork Dr, Houston, TX 77089	11010-Sageyork-Dr,-Houston,-TX-77089	2022-10-23T14:56:00.512Z	29.586902	2022-07-30T20:38:44.000Z	-95.232517	7832	309999	Single Family	11010 Sageyork Dr, Houston, TX 77089		2158	TX	Active	1972	77089
5436 Ne Arapahoe St	1	2	Houston	Harris County	2022-08-05T13:55:33.775Z	85	5436 Ne Arapahoe St, Houston, TX 77020	5436-Ne-Arapahoe-St,-Houston,-TX-77020	2022-10-23T14:56:00.512Z	29.770829	2022-07-30T19:44:22.000Z	-95.315818	4151	185000	Single Family	5436 NE Arapahoe St, Houston, TX 77020		1090	TX	Active	1942	77020
5543 Honor Dr	3.5	4	Houston	Harris County	2022-08-05T13:55:33.778Z	85	5543 Honor Dr, Houston, TX 77041	5543-Honor-Dr,-Houston,-TX-77041	2022-10-23T14:56:00.512Z	29.850478	2022-07-30T18:56:58.000Z	-95.608333	13913	639900	Single Family	5543 Honor Dr, Houston, TX 77041		3549	TX	Active	1993	77041
3516 Lynette Cove Pl	2.5	3	Houston	Harris County	2022-10-01T14:53:24.254Z	85	3516 Lynette Cove Pl, Houston, TX 77018	3516-Lynette-Cove-Pl,-Houston,-TX-77018	2022-10-23T14:56:00.512Z	29.820154	2022-07-30T17:08:55.000Z	-95.430139	4433	584900	Single Family	3516 Lynette Cove Pl, Houston, TX 77018		2426	TX	Active	2021	77018
3510 Lynette Cove Pl	2.5	3	Houston	Harris County	2022-10-01T14:53:24.255Z	85	3510 Lynette Cove Pl, Houston, TX 77018	3510-Lynette-Cove-Pl,-Houston,-TX-77018	2022-10-23T14:56:00.512Z	29.819932	2022-07-30T19:39:20.000Z	-95.430137	3447	554900	Single Family	3510 Lynette Cove Pl, Houston, TX 77018		2540	TX	Active	2022	77018
3305 Sauer St	1	2	Houston	Harris County	2020-09-21T21:08:19.307Z	85	3305 Sauer St, Houston, TX 77004	3305-Sauer-St,-Houston,-TX-77004	2022-10-23T14:56:00.511Z	29.729657	2022-07-30T23:14:25.000Z	-95.359091	2587	223000	Single Family	3305 Sauer St, Houston, TX 77004		890	TX	Active	1936	77004
3303 Parkwood Dr	2.5	3	Houston	Harris County	2022-08-05T13:21:19.917Z	85	3303 Parkwood Dr, Houston, TX 77021	3303-Parkwood-Dr,-Houston,-TX-77021	2022-10-23T14:56:00.511Z	29.708256	2022-07-30T22:53:29.000Z	-95.371136	13730	539900	Single Family	3303 Parkwood Dr, Houston, TX 77021		2539	TX	Active	1937	77021
11415 Legend Manor Dr	4.5	5	Houston	Harris County	2022-08-05T13:21:19.920Z	85	11415 Legend Manor Dr, Houston, TX 77082	11415-Legend-Manor-Dr,-Houston,-TX-77082	2022-10-23T14:56:00.510Z	29.719582	2022-07-30T21:59:24.000Z	-95.579758	11853	1360000	Single Family	11415 Legend Manor Dr, Houston, TX 77082		5422	TX	Active	2004	77082
517 Leverkuhn St	2.5	2	Houston	Harris County	2022-08-05T13:55:33.771Z	85	517 Leverkuhn St, Houston, TX 77007	517-Leverkuhn-St,-Houston,-TX-77007	2022-10-23T14:56:00.510Z	29.767302	2022-07-30T20:38:44.000Z	-95.400992	1350	447000	Townhouse	517 Leverkuhn St, Houston, TX 77007		1834	TX	Active	1999	77007
7954 Redland Woods Dr	2	3	Houston	Harris County	2022-08-05T13:21:19.915Z	85	7954 Redland Woods Dr, Houston, TX 77040	7954-Redland-Woods-Dr,-Houston,-TX-77040	2022-10-23T14:56:00.509Z	29.895913	2022-07-30T22:57:00.000Z	-95.518239	7196	350000	Single Family	7954 Redland Woods Dr, Houston, TX 77040		2165	TX	Active	2006	77040
3218 Holly Crossing Dr	2.5	3	Houston	Harris County	2022-08-05T13:21:19.910Z	85	3218 Holly Crossing Dr, Houston, TX 77042	3218-Holly-Crossing-Dr,-Houston,-TX-77042	2022-10-23T14:56:00.508Z	29.729972	2022-07-31T02:03:54.000Z	-95.549712	2984	359500	Single Family	3218 Holly Crossing Dr, Houston, TX 77042		2376	TX	Active	2007	77042
3905 Golf Dr	3	3	Houston	Harris County	2022-08-05T13:21:19.915Z	85	3905 Golf Dr, Houston, TX 77018	3905-Golf-Dr,-Houston,-TX-77018	2022-10-23T14:56:00.508Z	29.823138	2022-07-30T23:28:33.000Z	-95.424344	9074	999999	Single Family	3905 Golf Dr, Houston, TX 77018		3048	TX	Active	2005	77018
11127 Sherwood Forest Glen Dr	3.5	4	Houston	Harris County	2022-08-05T13:21:19.899Z	84	11127 Sherwood Forest Glen Dr, Houston, TX 77043	11127-Sherwood-Forest-Glen-Dr,-Houston,-TX-77043	2022-10-23T14:55:50.137Z	29.78871	2022-07-31T16:01:57.000Z	-95.580398	1808	409999	Single Family	11127 Sherwood Forest Glen Dr, Houston, TX 77043		2307	TX	Active	2004	77043
11818 Spring Grove Dr	2.5	3	Houston	Harris County	2022-08-05T13:21:19.901Z	84	11818 Spring Grove Dr, Houston, TX 77099	11818-Spring-Grove-Dr,-Houston,-TX-77099	2022-10-23T14:55:50.136Z	29.669807	2022-07-31T15:32:05.000Z	-95.585936		255000	Single Family	11818 Spring Grove Dr, Houston, TX 77099		1833	TX	Active	1982	77099
201 Bylane Dr	5	5	Houston	Harris County	2022-08-05T13:21:19.900Z	85	201 Bylane Dr, Houston, TX 77024	201-Bylane-Dr,-Houston,-TX-77024	2022-10-23T14:55:50.134Z	29.751373	2022-07-31T14:35:54.000Z	-95.524593	24616	1895000	Single Family	201 Bylane Dr, Houston, TX 77024		4985	TX	Active	1997	77024
2323 Augusta Dr	2.5	2	Houston	Harris County	2022-08-05T13:21:19.885Z	84	2323 Augusta Dr, Apt 1, Houston, TX 77057	2323-Augusta-Dr,-Apt-1,-Houston,-TX-77057	2022-10-23T14:55:50.131Z	29.742241	2022-07-31T17:25:39.000Z	-95.481819		309999	Townhouse	2323 Augusta Dr Apt 1, Houston, TX 77057		2288	TX	Active	1976	77057
11314 Hazen St	2	4	Houston	Harris County	2022-08-05T13:21:19.887Z	84	11314 Hazen St, Houston, TX 77072	11314-Hazen-St,-Houston,-TX-77072	2022-10-23T14:55:50.131Z	29.689819	2022-07-31T16:20:14.000Z	-95.579341	6599	245000	Single Family	11314 Hazen St, Houston, TX 77072		1752	TX	Active	1970	77072
2001 Potomac Dr			Houston	Harris County	2022-08-05T13:21:19.885Z	84	2001 Potomac Dr, Houston, TX 77057	2001-Potomac-Dr,-Houston,-TX-77057	2022-10-23T14:55:50.130Z	29.746745	2022-07-31T17:58:24.000Z	-95.488306	12881	895000	Land	2001 Potomac Dr, Houston, TX 77057			TX	Active		77057
3216 Binz St	3.5	4	Houston	Harris County	2022-08-05T13:11:37.167Z	84	3216 Binz St, Houston, TX 77004	3216-Binz-St,-Houston,-TX-77004	2022-10-23T14:55:50.129Z	29.713059	2022-07-31T22:02:58.000Z	-95.36837	6599	649900	Single Family	3216 Binz St, Houston, TX 77004		2959	TX	Active	1941	77004
19423 Maywood Falls Cir	3	4	Houston	Harris County	2022-08-05T13:21:19.883Z	84	19423 Maywood Falls Cir, Houston, TX 77084	19423-Maywood-Falls-Cir,-Houston,-TX-77084	2022-10-23T14:55:50.129Z	29.812742	2022-07-31T19:59:23.000Z	-95.709211	4726	299900	Single Family	19423 Maywood Falls Cir, Houston, TX 77084		2370	TX	Active	2002	77084
1011 Studemont St	1	1	Houston	Harris County	2021-04-18T14:49:39.222Z	84	1011 Studemont St, Ste 307, Houston, TX 77007	1011-Studemont-St,-Ste-307,-Houston,-TX-77007	2022-10-23T14:55:50.128Z	29.769605	2022-08-01T02:20:28.000Z	-95.391957		220000	Condo	1011 Studemont St Ste 307, Houston, TX 77007		717	TX	Active	2015	77007
5602 Indigo St	2.5	4	Houston	Harris County	2022-08-05T13:11:37.157Z	84	5602 Indigo St, Houston, TX 77096	5602-Indigo-St,-Houston,-TX-77096	2022-10-23T14:55:50.128Z	29.686795	2022-08-01T04:08:01.000Z	-95.48682	12480	469000	Single Family	5602 Indigo St, Houston, TX 77096		2480	TX	Active	1965	77096
7703 Muirfield Cir	2.5	5	Houston	Harris County	2022-08-05T13:11:37.160Z	84	7703 Muirfield Cir, Houston, TX 77095	7703-Muirfield-Cir,-Houston,-TX-77095	2022-10-23T14:55:50.128Z	29.890778	2022-08-01T01:52:31.000Z	-95.626868	9369	400000	Single Family	7703 Muirfield Cir, Houston, TX 77095		2780	TX	Active	1978	77095
218 Ishmeal St	2	3	Houston	Harris County	2022-08-05T13:11:37.163Z	84	218 Ishmeal St, Houston, TX 77076	218-Ishmeal-St,-Houston,-TX-77076	2022-10-23T14:55:50.128Z	29.851127	2022-08-01T00:16:54.000Z	-95.401555	7126	329900	Single Family	218 Ishmeal St, Houston, TX 77076		1480	TX	Active	1960	77076
16330 Sky Blue Ln	2	3	Houston	Harris County	2020-11-14T17:09:29.210Z	84	16330 Sky Blue Ln, Houston, TX 77095	16330-Sky-Blue-Ln,-Houston,-TX-77095	2022-10-23T14:55:50.127Z	29.881132	2022-08-01T07:04:26.000Z	-95.656171	6299	258000	Single Family	16330 Sky Blue Ln, Houston, TX 77095		1510	TX	Active	1983	77095
15907 Cavendish Dr	2	3	Houston	Harris County	2022-08-05T13:11:37.153Z	84	15907 Cavendish Dr, Houston, TX 77059	15907-Cavendish-Dr,-Houston,-TX-77059	2022-10-23T14:55:50.127Z	29.599123	2022-08-01T12:26:12.000Z	-95.117311	7362	274900	Single Family	15907 Cavendish Dr, Houston, TX 77059		1832	TX	Active	1976	77059
12827 Ashford Meadow Dr	2	3	Houston	Harris County	2022-08-05T13:11:37.158Z	84	12827 Ashford Meadow Dr, Houston, TX 77082	12827-Ashford-Meadow-Dr,-Houston,-TX-77082	2022-10-23T14:55:50.127Z	29.733387	2022-08-01T03:25:48.000Z	-95.612753	5005	265000	Single Family	12827 Ashford Meadow Dr, Houston, TX 77082		1779	TX	Active	1981	77082
12210 Oxford Crescent Cir	3.5	4	Houston	Harris County	2022-08-05T13:11:37.117Z	83	12210 Oxford Crescent Cir, Houston, TX 77082	12210-Oxford-Crescent-Cir,-Houston,-TX-77082	2022-10-23T14:55:50.126Z	29.734116	2022-08-01T15:21:05.000Z	-95.596382	1830	398500	Single Family	12210 Oxford Crescent Cir, Houston, TX 77082		2286	TX	Active	2017	77082
3505 Delhi St	1	2	Houston	Harris County	2022-08-05T13:11:37.156Z	84	3505 Delhi St, Houston, TX 77022	3505-Delhi-St,-Houston,-TX-77022	2022-10-23T14:55:50.126Z	29.818428	2022-08-01T04:01:53.000Z	-95.387548	5998	220000	Single Family	3505 Delhi St, Houston, TX 77022		648	TX	Active	1940	77022
16506 Wellers Way	2	4	Houston	Harris County	2022-08-05T13:11:37.158Z	84	16506 Wellers Way, Houston, TX 77095	16506-Wellers-Way,-Houston,-TX-77095	2022-10-23T14:55:50.125Z	29.900798	2022-08-01T07:04:26.000Z	-95.660504	7314	303000	Single Family	16506 Wellers Way, Houston, TX 77095		2220	TX	Active	1987	77095
7123 Troulon Dr	2	3	Houston	Harris County	2022-08-05T13:09:19.740Z	83	7123 Troulon Dr, Houston, TX 77074	7123-Troulon-Dr,-Houston,-TX-77074	2022-10-23T14:55:50.124Z	29.690476	2022-08-01T17:58:01.000Z	-95.51114	7436	249500	Single Family	7123 Troulon Dr, Houston, TX 77074		1424	TX	Active	1960	77074
8528 Talton St	2	4	Houston	Harris County	2022-08-05T13:11:37.111Z	83	8528 Talton St, Houston, TX 77028	8528-Talton-St,-Houston,-TX-77028	2022-10-23T14:55:50.124Z	29.843448	2022-08-01T15:45:57.000Z	-95.267389	5287	269900	Single Family	8528 Talton St, Houston, TX 77028		1440	TX	Active	2022	77028
8100 Cambridge St	2	2	Houston	Harris County	2022-08-05T13:11:37.145Z	84	8100 Cambridge St, Apt 120, Houston, TX 77054	8100-Cambridge-St,-Apt-120,-Houston,-TX-77054	2022-10-23T14:55:50.124Z	29.688163	2022-08-01T13:50:47.000Z	-95.39291	162073	180000	Condo	8100 Cambridge St Apt 120, Houston, TX 77054		1299	TX	Active	1980	77054
17719 Holt Fleet Dr	2	3	Houston	Harris County	2022-08-06T13:48:37.638Z	83	17719 Holt Fleet Dr, Houston, TX 77044	17719-Holt-Fleet-Dr,-Houston,-TX-77044	2022-10-23T14:55:50.124Z	29.97765	2022-08-01T17:58:01.000Z	-95.158602	7623	267000	Single Family	17719 Holt Fleet Dr, Houston, TX 77044		1531	TX	Active	2018	77044
5927 Havenwoods Dr	2.5	4	Houston	Harris County	2022-08-06T13:48:37.636Z	83	5927 Havenwoods Dr, Houston, TX 77066	5927-Havenwoods-Dr,-Houston,-TX-77066	2022-10-23T14:55:50.123Z	29.970246	2022-08-01T17:58:01.000Z	-95.512857	9601	292000	Single Family	5927 Havenwoods Dr, Houston, TX 77066		2760	TX	Active	1973	77066
7144 Ave N	4	5	Houston	Harris County	2022-08-05T13:11:37.110Z	83	7144 Ave N, Houston, TX 77011	7144-Ave-N,-Houston,-TX-77011	2022-10-23T14:55:50.122Z	29.742987	2022-08-01T15:45:57.000Z	-95.29463	5001	299990	Single Family	7144 Avenue N, Houston, TX 77011		2306	TX	Active	1930	77011
939 Memorial Village Dr	3	3	Houston	Harris County	2022-08-05T13:09:19.683Z	83	939 Memorial Village Dr, Unit 38, Houston, TX 77024	939-Memorial-Village-Dr,-Unit-38,-Houston,-TX-77024	2022-10-23T14:55:50.121Z	29.779484	2022-08-01T17:58:01.000Z	-95.533797	1165	382550	Condo	939 Memorial Village Dr Unit 38, Houston, TX 77024		1658	TX	Active	1978	77024
6100 Stuebner Airline Rd			Houston	Harris County	2022-08-05T13:09:19.739Z	83	6100 Stuebner Airline Rd, Houston, TX 77091	6100-Stuebner-Airline-Rd,-Houston,-TX-77091	2022-10-23T14:55:50.121Z	29.853561	2022-08-01T17:58:01.000Z	-95.407748	212895	3500000	Land	6100 Stuebner Airline Rd, Houston, TX 77091			TX	Active		77091
9721 Chatfield St			Houston	Harris County	2020-10-13T17:50:51.436Z	83	9721 Chatfield St, Houston, TX 77025	9721-Chatfield-St,-Houston,-TX-77025	2022-10-23T14:55:50.120Z	29.679763	2022-08-01T18:52:03.000Z	-95.428119	6547	299000	Land	9721 Chatfield St, Houston, TX 77025			TX	Active		77025
4418 Madden Ln	1	3	Houston	Harris County	2022-08-05T13:09:19.703Z	83	4418 Madden Ln, Houston, TX 77047	4418-Madden-Ln,-Houston,-TX-77047	2022-10-23T14:55:50.120Z	29.632801	2022-08-01T17:58:01.000Z	-95.358273	6146	140000	Single Family	4418 Madden Ln, Houston, TX 77047		1329	TX	Active	1957	77047
12227 Calico Falls Ln	3.5	4	Houston	Harris County	2022-08-05T13:09:19.727Z	83	12227 Calico Falls Ln, Houston, TX 77041	12227-Calico-Falls-Ln,-Houston,-TX-77041	2022-10-23T14:55:50.120Z	29.852984	2022-08-01T17:58:01.000Z	-95.59566	13081	640000	Single Family	12227 Calico Falls Ln, Houston, TX 77041		4259	TX	Active	2000	77041
5117 W 43rd St	1	3	Houston	Harris County	2022-08-05T13:09:19.648Z	83	5117 W 43rd St, Houston, TX 77092	5117-W-43rd-St,-Houston,-TX-77092	2022-10-23T14:55:50.119Z	29.832117	2022-08-01T19:16:25.000Z	-95.467437	6600	260000	Single Family	5117 W 43rd St, Houston, TX 77092		1396	TX	Active	1955	77092
5203 Piedmont St	2.5	3	Houston	Harris County	2022-08-05T13:09:19.657Z	83	5203 Piedmont St, Unit A, Houston, TX 77016	5203-Piedmont-St,-Unit-A,-Houston,-TX-77016	2022-10-23T14:55:50.119Z	29.859912	2022-08-01T19:11:28.000Z	-95.316994	3550	295000	Single Family	5203 Piedmont St Unit A, Houston, TX 77016		1960	TX	Active	2022	77016
5218 Darnell St	3.5	3	Houston	Harris County	2022-08-05T13:09:19.669Z	83	5218 Darnell St, Houston, TX 77096	5218-Darnell-St,-Houston,-TX-77096	2022-10-23T14:55:50.119Z	29.687681	2022-08-01T18:39:35.000Z	-95.474041	8599	609000	Single Family	5218 Darnell St, Houston, TX 77096		3050	TX	Active	1955	77096
8299 Cambridge St	1.5	1	Houston	Harris County	2022-08-05T13:09:19.682Z	83	8299 Cambridge St, Apt 1103, Houston, TX 77054	8299-Cambridge-St,-Apt-1103,-Houston,-TX-77054	2022-10-23T14:55:50.119Z	29.686467	2022-08-01T18:11:34.000Z	-95.394874	54785	129000	Townhouse	8299 Cambridge St Apt 1103, Houston, TX 77054		924	TX	Active	1981	77054
84 E Broad Oaks Dr	4.5	4	Houston	Harris County	2022-08-05T13:09:19.647Z	83	84 E Broad Oaks Dr, Houston, TX 77056	84-E-Broad-Oaks-Dr,-Houston,-TX-77056	2022-10-23T14:55:50.118Z	29.76875	2022-08-01T19:26:48.000Z	-95.473126	4722	1395000	Single Family	84 E Broad Oaks Dr, Houston, TX 77056		4070	TX	Active	1996	77056
5131 Spring Forest Dr	2.5	3	Houston	Harris County	2022-08-05T12:54:48.601Z	83	5131 Spring Forest Dr, Houston, TX 77091	5131-Spring-Forest-Dr,-Houston,-TX-77091	2022-10-23T14:55:50.114Z	29.845064	2022-08-01T21:17:00.000Z	-95.469067	4069	255000	Single Family	5131 Spring Forest Dr, Houston, TX 77091		1810	TX	Active	1976	77091
703 W 42nd St	3.5	4	Houston	Harris County	2022-08-05T12:54:48.594Z	83	703 W 42nd St, Houston, TX 77018	703-W-42nd-St,-Houston,-TX-77018	2022-10-23T14:55:50.113Z	29.825398	2022-08-01T22:18:50.000Z	-95.410879	15211	1350000	Single Family	703 W 42nd St, Houston, TX 77018		3500	TX	Active	2022	77018
2447 Areba St	2	3	Houston	Harris County	2022-08-09T13:38:39.027Z	83	2447 Areba St, Houston, TX 77091	2447-Areba-St,-Houston,-TX-77091	2022-10-23T14:55:50.113Z	29.860594	2022-08-01T21:44:44.000Z	-95.448171	7501	210000	Single Family	2447 Areba St, Houston, TX 77091		1980	TX	Active	2008	77091
5047 Hazel Orchard Dr	3	4	Houston	Harris County	2022-09-05T14:08:41.742Z	83	5047 Hazel Orchard Dr, Houston, TX 77066	5047-Hazel-Orchard-Dr,-Houston,-TX-77066	2022-10-23T14:55:50.113Z	29.960599	2022-08-01T19:36:38.000Z	-95.493923	6000	412770	Single Family	5047 Hazel Orchard Dr, Houston, TX 77066		2080	TX	Active	2022	77066
Cabot St			Houston	Harris County	2022-09-05T14:08:41.741Z	83	Cabot St, Houston, TX 77078	Cabot-St,-Houston,-TX-77078	2022-10-23T14:55:50.112Z	29.854672	2022-08-01T21:04:18.000Z	-95.276783	7144	65000	Land	Cabot St, Houston, TX 77078			TX	Active		77078
8005 Ridgeview Dr			Houston	Harris County	2022-08-05T12:54:48.597Z	83	8005 Ridgeview Dr, Houston, TX 77055	8005-Ridgeview-Dr,-Houston,-TX-77055	2022-10-23T14:55:50.111Z	29.809657	2022-08-01T21:38:55.000Z	-95.489778	7523	310000	Land	8005 Ridgeview Dr, Houston, TX 77055			TX	Active		77055
17723 Fieldglen Dr	2	3	Houston	Harris County	2022-08-05T12:54:48.599Z	83	17723 Fieldglen Dr, Houston, TX 77084	17723-Fieldglen-Dr,-Houston,-TX-77084	2022-10-23T14:55:50.111Z	29.873395	2022-08-01T21:19:25.000Z	-95.680086	6599	230000	Single Family	17723 Fieldglen Dr, Houston, TX 77084		1716	TX	Active	1980	77084
1825 Locksford St	2	3	Houston	Harris County	2022-08-05T12:54:48.594Z	83	1825 Locksford St, Houston, TX 77008	1825-Locksford-St,-Houston,-TX-77008	2022-10-23T14:55:50.110Z	29.80283	2022-08-01T22:05:37.000Z	-95.446333	6490	449999	Single Family	1825 Locksford St, Houston, TX 77008		1479	TX	Active	1960	77008
727 Bunker Hill Rd	2.5	3	Houston	Harris County	2022-08-05T12:54:48.590Z	83	727 Bunker Hill Rd, Apt 112, Houston, TX 77024	727-Bunker-Hill-Rd,-Apt-112,-Houston,-TX-77024	2022-10-23T14:55:50.109Z	29.774728	2022-08-01T23:08:53.000Z	-95.531856	1320	298500	Townhouse	727 Bunker Hill Rd Apt 112, Houston, TX 77024		2016	TX	Active	1982	77024
7307 Wooded Valley Dr	2.5	4	Houston	Harris County	2020-09-22T00:58:23.177Z	83	7307 Wooded Valley Dr, Houston, TX 77095	7307-Wooded-Valley-Dr,-Houston,-TX-77095	2022-10-23T14:55:50.108Z	29.884894	2022-08-02T03:17:28.000Z	-95.639784	8329	345000	Single Family	7307 Wooded Valley Dr, Houston, TX 77095		2886	TX	Active	1994	77095
Foxshire Ln			Houston	Harris County	2022-08-05T12:54:48.571Z	83	Foxshire Ln, Houston, TX 77047	Foxshire-Ln,-Houston,-TX-77047	2022-10-23T14:55:50.108Z	29.602954	2022-08-02T03:41:30.000Z	-95.420782	5001	54950	Land	Foxshire Ln, Houston, TX 77047			TX	Active		77047
8536 Dairy View Ln	2.5	3	Houston	Harris County	2021-04-18T13:34:42.568Z	83	8536 Dairy View Ln, Houston, TX 77072	8536-Dairy-View-Ln,-Houston,-TX-77072	2022-10-23T14:55:50.107Z	29.685629	2022-08-02T03:17:28.000Z	-95.60136	2186	185000	Townhouse	8536 Dairy View Ln, Houston, TX 77072		1566	TX	Active	1977	77072
10 S Briar Hollow Ln			Houston	Harris County	2022-08-05T12:50:26.340Z	83	10 S Briar Hollow Ln, Unit 31, Houston, TX 77027	10-S-Briar-Hollow-Ln,-Unit-31,-Houston,-TX-77027	2022-10-23T14:55:50.107Z	29.753354	2022-08-02T06:39:13.000Z	-95.450493	2174	95000	Land	10 S Briar Hollow Ln Unit 31, Houston, TX 77027			TX	Active		77027
2826 S Bartell Dr	1	2	Houston	Harris County	2022-08-05T12:54:48.580Z	83	2826 S Bartell Dr, Apt 34, Houston, TX 77054	2826-S-Bartell-Dr,-Apt-34,-Houston,-TX-77054	2022-10-23T14:55:50.107Z	29.681797	2022-08-02T01:05:19.000Z	-95.420494	27460	87500	Condo	2826 S Bartell Dr Apt 34, Houston, TX 77054		825	TX	Active	1984	77054
3208 Simmons St			Houston	Harris County	2022-08-05T12:54:48.574Z	83	3208 Simmons St, Lot 2, Houston, TX 77004	3208-Simmons-St,-Lot-2,-Houston,-TX-77004	2022-10-23T14:55:50.106Z	29.729008	2022-08-02T02:35:36.000Z	-95.358731	4400	140000	Land	3208 Simmons St Lot 2, Houston, TX 77004			TX	Active		77004
412 Peden St	1	2	Houston	Harris County	2022-08-05T12:54:48.580Z	83	412 Peden St, Houston, TX 77006	412-Peden-St,-Houston,-TX-77006	2022-10-23T14:55:50.105Z	29.752808	2022-08-02T03:17:28.000Z	-95.387022	4705	749990	Duplex-Triplex	412 Peden St, Houston, TX 77006		2361	TX	Active	1930	77006
2100 Wilcrest Dr	2.5	2	Houston	Harris County	2021-01-15T11:47:46.397Z	82	2100 Wilcrest Dr, Apt 132, Houston, TX 77042	2100-Wilcrest-Dr,-Apt-132,-Houston,-TX-77042	2022-10-23T14:55:50.104Z	29.744897	2022-08-02T16:40:28.000Z	-95.572711	106093	138000	Townhouse	2100 Wilcrest Dr Apt 132, Houston, TX 77042		1200	TX	Active	1978	77042
5506 Effingham Dr	2	3	Houston	Harris County	2022-08-05T12:50:26.332Z	83	5506 Effingham Dr, Houston, TX 77035	5506-Effingham-Dr,-Houston,-TX-77035	2022-10-23T14:55:50.104Z	29.646594	2022-08-02T14:14:22.000Z	-95.48371	8638	339999	Single Family	5506 Effingham Dr, Houston, TX 77035		1506	TX	Active	1960	77035
4402 Lillian St	2.5	2	Houston	Harris County	2022-08-05T12:50:26.326Z	82	4402 Lillian St, Unit 8, Houston, TX 77007	4402-Lillian-St,-Unit-8,-Houston,-TX-77007	2022-10-23T14:55:50.103Z	29.769719	2022-08-02T15:26:30.000Z	-95.405072	9264	319000	Condo	4402 Lillian St Unit 8, Houston, TX 77007		1574	TX	Active	2008	77007
705 Vincent St	3.5	4	Houston	Harris County	2020-09-22T02:12:57.198Z	82	705 Vincent St, Houston, TX 77009	705-Vincent-St,-Houston,-TX-77009	2022-10-23T14:55:50.102Z	29.797553	2022-08-02T17:04:51.000Z	-95.373232	5001	839500	Single Family	705 Vincent St, Houston, TX 77009		2975	TX	Active	2022	77009
1829 Augusta Dr	2	2	Houston	Harris County	2021-04-18T15:23:51.192Z	82	1829 Augusta Dr, Apt 14, Houston, TX 77057	1829-Augusta-Dr,-Apt-14,-Houston,-TX-77057	2022-10-23T14:55:50.102Z	29.747365	2022-08-02T15:01:48.000Z	-95.481887	65210	245000	Condo	1829 Augusta Dr Apt 14, Houston, TX 77057		1080	TX	Active	1979	77057
